"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Utah","Carbon","49","007","2020-03-30",44,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-03-31",45,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-01",44,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-02",46,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-03",45,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-04",43,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-05",45,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-06",44,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-07",46,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-08",48,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-09",40,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-10",50,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-11",46,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-12",50,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-13",50,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-14",47,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-15",43,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-16",44,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-17",48,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-18",44,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-19",45,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-20",51,"Moderate","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-21",50,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-22",49,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-23",44,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-24",47,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-25",44,"Good","Ozone","49-007-1003",1
"Utah","Carbon","49","007","2020-04-26",3,"Good","NO2","49-007-1003",1
"Utah","Davis","49","011","2020-01-01",56,"Moderate","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-02",47,"Good","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-03",37,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-04",33,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-05",35,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-06",35,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-07",40,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-08",32,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-09",30,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-01-10",34,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-01-11",26,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-01-12",36,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-01-13",42,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-14",32,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-01-15",41,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-16",44,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-17",36,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-01-18",36,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-19",40,"Good","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-20",69,"Moderate","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-21",69,"Moderate","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-22",35,"Good","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-23",34,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-24",38,"Good","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-25",61,"Moderate","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-26",46,"Good","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-01-27",31,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-01-28",32,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-29",31,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-01-30",23,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-01-31",35,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-01",34,"Good","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-02-02",31,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-03",32,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-04",34,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-05",41,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-06",40,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-07",26,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-08",32,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-09",38,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-10",34,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-11",33,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-12",39,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-13",39,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-14",38,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-15",32,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-16",27,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-17",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-18",34,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-19",39,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-20",39,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-21",48,"Good","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-02-22",59,"Moderate","PM2.5","49-011-0004",1
"Utah","Davis","49","011","2020-02-23",42,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-24",36,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-25",35,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-02-26",35,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-27",42,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-28",37,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-02-29",32,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-01",33,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-02",36,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-03",35,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-03-04",35,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-05",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-06",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-07",44,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-08",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-09",38,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-10",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-11",33,"Good","NO2","49-011-0004",1
"Utah","Davis","49","011","2020-03-12",43,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-13",34,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-14",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-15",43,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-16",45,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-17",43,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-18",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-19",34,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-20",37,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-21",45,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-22",44,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-23",43,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-24",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-25",42,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-26",38,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-27",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-28",38,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-29",42,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-30",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-03-31",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-01",38,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-02",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-03",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-04",45,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-05",44,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-06",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-07",42,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-08",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-09",39,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-10",47,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-11",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-12",44,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-13",46,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-14",44,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-15",38,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-16",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-17",45,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-18",46,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-19",45,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-20",50,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-21",50,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-22",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-23",40,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-24",39,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-25",44,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-26",41,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-27",39,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-28",48,"Good","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-29",64,"Moderate","Ozone","49-011-0004",1
"Utah","Davis","49","011","2020-04-30",43,"Good","Ozone","49-011-0004",1
"Utah","Duchesne","49","013","2020-01-01",56,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-02",60,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-03",59,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-04",60,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-05",74,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-06",54,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-07",53,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-08",71,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-09",54,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-10",42,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-11",42,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-12",45,"Good","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-13",64,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-14",54,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-15",39,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-16",53,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-17",55,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-18",39,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-19",40,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-20",56,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-21",71,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-22",66,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-23",41,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-24",32,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-25",51,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-26",35,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-27",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-28",37,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-29",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-30",49,"Good","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-01-31",56,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-01",72,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-02",67,"Moderate","PM2.5","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-03",39,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-04",41,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-05",40,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-06",48,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-07",37,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-08",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-09",39,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-10",36,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-11",40,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-12",40,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-13",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-14",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-15",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-16",36,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-17",49,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-18",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-19",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-20",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-21",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-22",45,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-23",47,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-24",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-25",39,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-26",39,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-27",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-28",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-02-29",42,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-01",41,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-02",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-03",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-04",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-05",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-06",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-07",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-08",46,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-09",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-10",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-11",39,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-12",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-13",36,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-14",34,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-15",41,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-16",45,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-17",42,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-18",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-19",36,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-20",41,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-21",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-22",45,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-23",45,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-24",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-25",48,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-26",50,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-27",42,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-28",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-29",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-30",45,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-03-31",46,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-01",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-03",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-04",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-05",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-06",42,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-07",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-08",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-09",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-10",47,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-11",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-12",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-13",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-14",46,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-15",41,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-16",41,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-17",46,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-18",44,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-19",45,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-20",49,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-21",50,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-22",46,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-23",42,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-24",46,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-25",43,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-26",40,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-27",45,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-28",50,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-29",50,"Good","Ozone","49-013-0002",1
"Utah","Duchesne","49","013","2020-04-30",48,"Good","Ozone","49-013-0002",1
"Utah","Garfield","49","017","2020-01-01",36,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-02",43,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-03",37,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-04",31,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-05",34,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-06",37,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-07",30,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-08",31,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-09",36,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-10",39,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-11",35,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-12",39,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-13",42,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-14",43,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-15",41,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-16",39,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-17",44,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-18",39,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-19",38,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-20",34,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-21",31,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-22",33,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-23",31,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-24",31,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-25",25,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-26",23,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-27",44,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-28",37,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-29",40,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-30",39,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-01-31",35,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-01",33,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-02",39,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-03",42,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-04",41,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-05",37,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-06",35,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-07",36,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-08",40,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-09",42,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-10",42,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-11",43,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-12",44,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-13",37,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-14",40,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-15",41,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-16",37,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-17",44,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-18",42,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-19",41,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-20",46,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-21",43,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-22",32,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-23",38,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-24",54,"Moderate","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-25",44,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-26",38,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-27",35,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-28",36,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-02-29",40,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-01",43,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-02",41,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-03",38,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-04",39,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-05",43,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-06",39,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-07",44,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-08",43,"Good","Ozone","49-017-0006",1
"Utah","Garfield","49","017","2020-03-09",41,"Good","Ozone","49-017-0006",1
