"id","state","county","population","area","annual_AQI","SO2","O3","PM2.5","PM10","NO2","NO","NOx","CO","incomePerCapita","hospitalExpenditure","healthExpenditure","density"
21173,"Kentucky","Montgomery",28157,198.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,24775,0,6898,141.620561311739
21175,"Kentucky","Morgan",13309,383.76,36,NA,0.04304875,NA,NA,NA,NA,NA,NA,17648,0,857,34.6805294976027
21177,"Kentucky","Muhlenberg",30622,479.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,25204,0,1219,63.866352430809
21179,"Kentucky","Nelson",46233,424.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29236,0,1575,109.014383400141
21181,"Kentucky","Nicholas",7269,196.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,24301,0,58,36.924718073758
21183,"Kentucky","Ohio",23994,596.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,24353,0,903,40.2077922077922
21185,"Kentucky","Oldham",66799,196.56,42,NA,0.0458965,NA,NA,NA,NA,NA,NA,41352,0,2879,339.840252340252
21187,"Kentucky","Owen",10901,354.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,20592,0,1212,30.7781354113727
21189,"Kentucky","Owsley",4415,198.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21321,0,26,22.2867238768299
21191,"Kentucky","Pendleton",14590,281.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,23095,0,3819,51.8534314248143
21193,"Kentucky","Perry",25758,342.64,39,NA,0.04244075,7.3813186,NA,NA,NA,NA,NA,26175,0,15509,75.1751109035723
21195,"Kentucky","Pike",57876,788.89,36,NA,0.0407535,6.6875042,NA,NA,NA,NA,NA,27239,0,2912,73.3638403326192
21197,"Kentucky","Powell",12359,180.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,20955,0,1106,68.5810998279785
21199,"Kentucky","Pulaski",64979,677.09,40,NA,0.04263425,7.020661,NA,NA,NA,NA,NA,26172,0,12033,95.9680396993014
21201,"Kentucky","Robertson",2108,100.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,20956,0,16,21.0568374787733
21203,"Kentucky","Rockcastle",16695,318.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,19921,0,18249,52.4867957746479
21205,"Kentucky","Rowan",24460,286.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,22399,0,504,85.4438117860761
21207,"Kentucky","Russell",17923,282.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,22645,0,826,63.3679818978928
21209,"Kentucky","Scott",57004,285.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,32076,0,634,199.796712347972
21211,"Kentucky","Shelby",49024,385.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,31320,0,5058,127.113853812845
21213,"Kentucky","Simpson",18572,236.21,40,NA,0.043371,NA,NA,NA,NA,NA,NA,28476,6681,1098,78.6249523728885
21215,"Kentucky","Spencer",19351,191.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,25600,0,310,100.886293728168
21217,"Kentucky","Taylor",25769,277.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,24865,34378,1704,93.0087345701292
21219,"Kentucky","Todd",12294,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,22622,0,662,32.6100795755968
21221,"Kentucky","Trigg",14651,481.12,37,NA,0.04465275,NA,NA,NA,NA,NA,NA,33447,0,358,30.4518623212504
21223,"Kentucky","Trimble",8471,156.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,19212,0,209,54.2178699436764
21225,"Kentucky","Union",14381,363.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,29053,0,220,39.5691173233546
21227,"Kentucky","Warren",132896,547.72,40,NA,0.0431055,8.1910057368421,NA,NA,NA,NA,NA,30802,0,9716,242.634922953334
21229,"Kentucky","Washington",12095,301.54,39,NA,0.046144,NA,NA,NA,NA,NA,NA,24488,0,488,40.1107647409962
21231,"Kentucky","Wayne",20333,484.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,20350,29,92,41.9912436495808
21233,"Kentucky","Webster",12942,335.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,31362,0,608,38.5522788203753
21235,"Kentucky","Whitley",36264,445.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,22780,0,5202,81.4610148931869
21237,"Kentucky","Wolfe",7157,222.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,19312,0,2,32.1114501076813
21239,"Kentucky","Woodford",26734,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,46240,0,2181,139.239583333333
22001,"Louisiana","Acadia",62045,657.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,26859,6769,565,94.3434957804303
22003,"Louisiana","Allen",25627,765.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060,3471,65,33.4678472548712
22005,"Louisiana","Ascension",126604,302.91,33,NA,0.03837175,NA,NA,10.3471855,1.636142,7.804314,NA,34166,14760,4609,417.95912977452
22007,"Louisiana","Assumption",21891,364.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,31992,0,99,60.0427877890233
22009,"Louisiana","Avoyelles",40144,865.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,23726,7509,139,46.3695797814586
22011,"Louisiana","Beauregard",37497,1166.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,25291,25123,230,32.1570073581119
22013,"Louisiana","Bienville",13241,821.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,24367,97,182,16.111604589757
22015,"Louisiana","Bossier",127039,867.01,34,0.5416074,0.037069,NA,16.7197715,NA,NA,NA,NA,31678,0,2558,146.525414931777
22017,"Louisiana","Caddo",240204,937.01,37,NA,0.0413985,10.7564705,NA,NA,NA,NA,NA,37029,6897,2534,256.351586429174
22019,"Louisiana","Calcasieu",203436,1094.42,45,0.7553854,0.038008,6.790435,NA,11.700704,3.243155,10.440282,NA,34809,34455,6083,185.884760877908
22021,"Louisiana","Caldwell",9918,540.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,23998,0,131,18.3405144516153
22023,"Louisiana","Cameron",6973,1931.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,32952,11571,1814,3.60966165569222
22025,"Louisiana","Catahoula",9494,739.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,24387,0,166,12.8384043272481
22027,"Louisiana","Claiborne",15670,767.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,25044,13946,0,20.4164060871378
22029,"Louisiana","Concordia",19259,748.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,25218,12026,374,25.7218794240992
22031,"Louisiana","De Soto",27463,894.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,27117,0,12,30.7003521323571
22033,"Louisiana","East Baton Rouge",440059,470.59,42,0.6452909,0.0372339166666667,8.79714846153846,17.0101395,9.22917575,2.04502033333333,7.019697,0.188456,37352,39948,5352,935.121868292994
22035,"Louisiana","East Carroll",6861,442.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,23615,4747,83,15.5054351510769
22037,"Louisiana","East Feliciana",19135,455.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,28870,0,17,41.9885017115773
22039,"Louisiana","Evangeline",33395,679.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,21197,0,70,49.1363074568889
22041,"Louisiana","Franklin",20015,635.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,23440,13825,20,31.4958771322465
22043,"Louisiana","Grant",22389,664.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,23649,0,96,33.6879325910322
22045,"Louisiana","Iberia",69830,1030.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,33104,32894,1714,67.7343007352513
22047,"Louisiana","Iberville",32511,652.88,37,NA,0.039033875,8.478689,NA,5.085877,0.986586,4.010202,NA,28591,0,1304,49.7962872197035
22049,"Louisiana","Jackson",15744,580.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,25835,0,248,27.1270546883077
22051,"Louisiana","Jefferson",432493,642.42,38,NA,0.04086175,7.431981,NA,10.0917635,0.855314,6.280012,NA,42010,423695,22893,673.224681672426
22053,"Louisiana","Jefferson Davis",31368,658.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,26662,0,878,47.6268561537761
22055,"Louisiana","Lafayette",244390,270.32,41,NA,0.0392415,7.953719,15.137121,NA,NA,NA,NA,40898,0,4712,904.076649896419
22057,"Louisiana","Lafourche",97614,1472.3,41,NA,0.037788,NA,NA,NA,NA,NA,NA,37257,91066,749,66.3003463967941
22059,"Louisiana","LaSalle",14892,662.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,25509,18910,47,22.4812052776184
22061,"Louisiana","Lincoln",46742,472.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,28815,0,816,98.9667584162608
22063,"Louisiana","Livingston",140789,702.89,41,NA,0.03962725,NA,NA,3.6985475,0.666082,2.875864,NA,28355,0,512,200.300189218797
22065,"Louisiana","Madison",10951,650.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,21052,0,28,16.8324136552975
22067,"Louisiana","Morehouse",24874,805.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,23937,32184,100,30.8894021806621
22069,"Louisiana","Natchitoches",38158,1299.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,27115,33265,4034,29.3663131647401
22071,"Louisiana","Orleans",390144,350.23,29,NA,NA,7.847934,17.7095535,15.156043,4.739372,14.300255,0.273728,53433,0,20304,1113.96510864289
22073,"Louisiana","Ouachita",153279,632.76,34,NA,0.03982625,7.25,NA,NA,NA,NA,NA,31842,10483,3636,242.238763512232
22075,"Louisiana","Plaquemines",23197,2428.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,41620,2780,2418,9.55108225286467
22077,"Louisiana","Pointe Coupee",21730,590.74,33,NA,0.03804275,NA,NA,NA,NA,NA,NA,29809,9976,209,36.7843721434133
22079,"Louisiana","Rapides",129648,1362.04,30,NA,NA,7.52437,NA,NA,NA,NA,NA,32687,0,948,95.1866318169804
22081,"Louisiana","Red River",8442,402.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23931,0,48,20.9947774185526
22083,"Louisiana","Richland",20122,564.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,24318,24328,103,35.642547161456
22085,"Louisiana","Sabine",23884,1011.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,23311,0,83,23.6103559742583
22087,"Louisiana","St. Bernard",47244,1793.84,44,1.7793364,0.03983825,7.783607,16.0799015,NA,NA,NA,NA,39050,0,307,26.3367970387549
22089,"Louisiana","St. Charles",53100,410.18,3,3.1163302,NA,NA,NA,NA,NA,NA,NA,34704,21031,875,129.455361060998
22091,"Louisiana","St. Helena",10132,409.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,28133,6491,172,24.7429729663728
22093,"Louisiana","St. James",21096,257.81,28,0.384975,0.0330755,NA,NA,NA,NA,NA,NA,28763,6425,508,81.8277025716613
22095,"Louisiana","St. John the Baptist",42837,347.86,33,NA,0.03764875,NA,NA,NA,NA,NA,NA,30693,0,844,123.144368424079
22097,"Louisiana","St. Landry",82124,938.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,26386,54076,679,87.4701772324472
22099,"Louisiana","St. Martin",53431,816.51,34,NA,0.038326,NA,NA,NA,NA,NA,NA,26500,6598,889,65.4382677493233
22101,"Louisiana","St. Mary",49348,1118.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,35328,37969,3812,44.1028482568168
22103,"Louisiana","St. Tammany",260419,1124.13,37,NA,0.0384415,NA,NA,NA,NA,NA,NA,43206,234320,2925,231.662708049781
22105,"Louisiana","Tangipahoa",134758,823.19,30,NA,NA,7.358423,NA,NA,NA,NA,NA,27498,128236,1286,163.702182971125
22107,"Louisiana","Tensas",4334,641.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,27229,0,642,6.75867446393762
22109,"Louisiana","Terrebonne",110461,2080.08,28,NA,NA,7.475833,NA,NA,NA,NA,NA,34744,151649,3192,53.1042075304796
22111,"Louisiana","Union",22108,905.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,26265,7777,93,24.4190156401873
22113,"Louisiana","Vermilion",59511,1538.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,27222,27436,2841,38.68319444625
22115,"Louisiana","Vernon",47429,1341.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,34764,0,378,35.3523005940624
22117,"Louisiana","Washington",46194,676.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,24843,14228,166,68.3333086788657
22119,"Louisiana","Webster",38340,615.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,29355,0,88,62.3282883292962
22121,"Louisiana","West Baton Rouge",26465,203.64,39,1.2128127,0.03636475,8.957429,NA,14.6605375,3.541532,12.514014,NA,32171,0,307,129.959732861913
22123,"Louisiana","West Carroll",10830,360.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,21025,0,1011,30.0541140557791
22125,"Louisiana","West Feliciana",15568,426.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,24796,5928,60,36.5403121699331
22127,"Louisiana","Winn",13904,956.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,22856,0,130,14.5290392693682
23001,"Maine","Androscoggin",108277,497.25,31,NA,0.03641525,5.133881,10.644068,NA,NA,NA,NA,31857,0,291,217.751633986928
23003,"Maine","Aroostook",67055,6829.18,34,0.09402775,0.031926125,5.07346484375,12.62069,3.6564015,0.572295,2.521981,0.15163,27633,31897,2557,9.81889480142565
23005,"Maine","Cumberland",295003,1217.01,39,0.1197924,0.037778125,6.72570405882353,20.1333335,11.957561,1.561818,9.284952,0.192178,43728,0,3274,242.399815942351
23007,"Maine","Franklin",30199,1744.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,26656,4,840,17.3113742934776
23009,"Maine","Hancock",54987,2351.18,36,0.0574058,0.040019125,3.31698833333333,5.08547,NA,0.029575,NA,0.127369,33544,3,420,23.3869801546458
23011,"Maine","Kennebec",122302,951.24,28,0.2339704,0.03794275,5.0752565,10.333333,4.9275425,0.477133,3.314761,NA,32166,0,1848,128.571128211597
23013,"Maine","Knox",39772,1142.07,36,NA,0.038737,NA,NA,NA,NA,NA,NA,36132,0,360,34.8244853642947
23015,"Maine","Lincoln",34634,699.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,34600,11,658,49.4792633970027
23017,"Maine","Oxford",57975,2175.44,30,NA,0.036631,4.56923033333333,NA,NA,NA,NA,NA,26616,1,395,26.6497811936896
23019,"Maine","Penobscot",152148,3556.42,31,NA,0.03805725,4.29270755555556,15.701271,NA,NA,NA,NA,30574,17765,2828,42.78122381496
23021,"Maine","Piscataquis",16785,4377.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,28038,20073,139,3.8341964177618
23023,"Maine","Sagadahoc",35856,370.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,35221,0,283,96.8322125901321
23025,"Maine","Somerset",50484,4095.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,26429,1,773,12.3260078178982
23027,"Maine","Waldo",39715,852.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,29348,0,782,46.5695758727032
23029,"Maine","Washington",31379,3255.14,34,NA,0.036241875,NA,NA,NA,NA,NA,NA,26389,8,162,9.6398311593357
23031,"Maine","York",207641,1271.44,38,NA,0.0380289166666667,NA,NA,NA,NA,NA,NA,34802,0,1821,163.311678097276
24001,"Maryland","Allegany",70416,429.74,1,2.6220268,NA,NA,NA,NA,NA,NA,NA,27189,0,561,163.857215991064
24003,"Maryland","Anne Arundel",579234,587.91,41,1.5790602,0.05140975,NA,12.154023,NA,NA,NA,NA,51890,0,1475,985.242639179466
24005,"Maryland","Baltimore",827370,682.08,43,0.8381034,0.0483205,7.94738823076923,NA,17.37445775,3.609798,NA,0.26099,48617,0,23586,1213.01020408163
24009,"Maryland","Calvert",92525,345.11,39,NA,0.0432525,NA,NA,NA,NA,NA,NA,41200,0,494,268.102923705485
24011,"Maryland","Caroline",33406,326.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,27452,0,1066,102.450394087159
24013,"Maryland","Carroll",168447,452.43,43,NA,0.046776,NA,NA,NA,NA,NA,NA,41147,0,1664,372.316159405875
24015,"Maryland","Cecil",102855,417.89,39,NA,0.04662725,6.4090926,NA,NA,NA,NA,NA,35848,0,1915,246.129364186748
24017,"Maryland","Charles",163257,643.27,40,NA,0.04328125,NA,NA,NA,NA,NA,NA,39657,0,5075,253.79234225131
24019,"Maryland","Dorchester",31929,982.97,41,0.2569366,0.047622125,5.945694,NA,NA,NA,NA,NA,30027,0,133,32.4821713785772
24021,"Maryland","Frederick",259547,667.4,44,NA,0.04753425,NA,NA,NA,NA,NA,NA,44092,0,6304,388.892718010189
24023,"Maryland","Garrett",29014,656.08,37,0.3937168,0.0419465,5.582022,NA,3.101534,0.1220205,2.059313,0.1194775,29820,0,102,44.2232654554323
24025,"Maryland","Harford",255441,526.74,44,NA,0.0488775,7.0369578,NA,NA,NA,NA,NA,43106,0,938,484.947032691651
24027,"Maryland","Howard",325690,253.56,30,NA,NA,7.454248,NA,20.5873695,13.512752,29.973682,0.2693205,59240,0,724,1284.46915917337
24029,"Maryland","Kent",19422,414.32,40,NA,0.04739375,5.9591714,NA,NA,NA,NA,NA,45832,0,149,46.8768101950183
24031,"Maryland","Montgomery",1050688,506.22,39,NA,0.0452425,6.0943194,NA,NA,NA,NA,NA,67525,0,70202,2075.55608233574
24033,"Maryland","Prince George's",909327,499.42,43,0.173743,0.0457264166666667,6.95717084615385,9.672269,11.8899585,1.179336,6.668832,0.161056,37555,0,56934,1820.76608866285
24035,"Maryland","Queen Anne's",50381,509.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,44882,0,1632,98.8211525636499
24037,"Maryland","St. Mary's",113510,764.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,36835,0,1267,148.468360059644
24039,"Maryland","Somerset",25616,610.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,24053,0,562,41.9377547846303
24041,"Maryland","Talbot",37181,476.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,56775,0,252,77.9786497766406
24043,"Maryland","Washington",151049,467.57,40,NA,0.0443355,6.9589828,NA,NA,NA,NA,NA,33378,0,1442,323.051093953846
24045,"Maryland","Wicomico",103609,399.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,32044,0,364,259.145594157225
24047,"Maryland","Worcester",52276,694.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37769,0,406,75.2410835084487
24510,"Maryland","Baltimore City",593490,92.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,34427,0,64215,6445.37358818419
25001,"Massachusetts","Barnstable",212990,1305.52,36,NA,0.042288,NA,NA,NA,NA,NA,NA,47640,378,7973,163.145719713218
25003,"Massachusetts","Berkshire",124944,946.34,37,NA,0.041607,5.89468472222222,NA,NA,NA,NA,NA,40203,0,1475,132.028657776275
25005,"Massachusetts","Bristol",565217,691.26,40,0.5469896,0.043961625,6.717206,NA,NA,NA,NA,NA,38181,0,11155,817.661950640859
25007,"Massachusetts","Dukes",17332,491,38,NA,0.04612125,NA,NA,NA,NA,NA,NA,52221,0,1436,35.2993890020367
25009,"Massachusetts","Essex",789034,828.69,37,NA,0.041302375,5.66339057142857,NA,8.96440025,1.193782,5.724585,NA,48429,43730,11357,952.146158394575
25011,"Massachusetts","Franklin",70180,724.81,37,NA,0.0405705,6.08816922222222,NA,NA,NA,NA,NA,37357,0,954,96.8253749258426
25013,"Massachusetts","Hampden",466372,634.17,39,0.353425,0.04306,5.60683363636364,NA,11.837212,3.832266,11.298073,0.3275145,35301,0,6790,735.405332954886
25015,"Massachusetts","Hampshire",160830,545.47,38,0.1368538,0.042714,5.521368,6.017241,3.0264045,0.1785205,2.096545,NA,35667,0,2415,294.846646011696
25017,"Massachusetts","Middlesex",1611699,847.63,37,NA,0.03930475,6.9516958,NA,15.8826655,9.522757,19.991911,NA,58777,417867,20799,1901.41807156424
25019,"Massachusetts","Nantucket",11399,303.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,55884,0,186,37.5857293590082
25021,"Massachusetts","Norfolk",706775,443.97,34,NA,0.04205075,NA,NA,6.0155545,1.339063,4.86987,NA,62129,20850,18048,1591.94314931189
25023,"Massachusetts","Plymouth",521202,1093.48,37,NA,0.04296175,5.90511,NA,NA,NA,NA,NA,45558,0,6710,476.645206130885
25025,"Massachusetts","Suffolk",803907,120.07,38,0.3543411,0.03500225,6.3814392962963,9.9807185,18.4193496666667,5.4231285,18.5587186666667,0.18183875,51038,182398,4478,6695.31939701841
25027,"Massachusetts","Worcester",830622,1579.11,40,0.3874214,0.041238625,6.84378044444444,12.672414,15.92359,6.87064,17.385816,0.2659855,41380,0,16334,526.006421338602
26001,"Michigan","Alcona",10405,1790.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,22737,0,5383,5.81103118577428
26003,"Michigan","Alger",9108,5044.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,22885,0,435,1.80557730697788
26005,"Michigan","Allegan",118081,1833.51,38,NA,0.04283775,7.042056,NA,NA,NA,NA,NA,30423,5,20424,64.4016122082781
26007,"Michigan","Alpena",28405,1695.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,28534,71565,40056,16.7576177693873
26009,"Michigan","Antrim",23324,601.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,29126,0,6683,38.7480479782038
26011,"Michigan","Arenac",14883,680.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,24820,0,586,21.8626514873302
26013,"Michigan","Baraga",8209,1069.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,23381,14966,555,7.67827746183777
26015,"Michigan","Barry",61550,576.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,31053,5,6180,106.685386442029
26017,"Michigan","Bay",103126,630.98,26,NA,NA,6.785,NA,NA,NA,NA,NA,29656,0,68901,163.437826872484
26019,"Michigan","Benzie",17766,859.72,36,NA,0.0385555,NA,NA,NA,NA,NA,NA,28165,0,1063,20.6648676313218
26021,"Michigan","Berrien",153401,1581.47,39,NA,0.04287525,NA,NA,NA,NA,NA,NA,32140,93,31593,96.998994606284
26023,"Michigan","Branch",43517,519.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,24146,44526,22929,83.76385894672
26025,"Michigan","Calhoun",134159,718.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,29897,0,23750,186.723545212877
26027,"Michigan","Cass",51787,508.51,39,NA,0.04359425,NA,NA,NA,NA,NA,NA,30853,0,7349,101.840671766534
26029,"Michigan","Charlevoix",26143,1390.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,35304,0,13030,18.7961491728199
26031,"Michigan","Cheboygan",25276,885.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,25767,0,1556,28.5520638004654
26033,"Michigan","Chippewa",37349,2698,32,NA,NA,8.161571,NA,NA,NA,NA,NA,22708,0,13486,13.8432171979244
26035,"Michigan","Clare",30950,575.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,23869,0,524,53.8026944806606
26037,"Michigan","Clinton",79595,574.6,35,NA,0.03889075,NA,NA,NA,NA,NA,NA,33580,0,764,138.522450400278
26039,"Michigan","Crawford",14029,563.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,22698,0,58,24.90016151648
26041,"Michigan","Delta",35784,1991.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,27974,0,10500,17.9661102045939
26043,"Michigan","Dickinson",25239,777.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,31975,45169,1072,32.4742665980443
26045,"Michigan","Eaton",110268,579.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,31345,0,7100,190.42257412748
26047,"Michigan","Emmet",33415,882.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,35916,0,32552,37.871317987601
26049,"Michigan","Genesee",405813,649.37,38,NA,0.040357,7.08857855555556,NA,NA,NA,NA,NA,28700,0,117679,624.93339698477
26051,"Michigan","Gladwin",25449,516.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,23435,0,863,49.2758393680053
26053,"Michigan","Gogebic",13975,1476.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,25606,0,10132,9.46469448846628
26055,"Michigan","Grand Traverse",93088,601.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,35520,0,39236,154.844719463712
26057,"Michigan","Gratiot",40711,571.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,24559,0,5951,71.2178993772304
26059,"Michigan","Hillsdale",45605,607.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,25271,0,733,75.1095227115518
26061,"Michigan","Houghton",35684,1501.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,24841,0,33376,23.7635103187869
26063,"Michigan","Huron",30981,2137.25,36,NA,0.0389255,NA,NA,NA,NA,NA,NA,29657,0,8387,14.4957304947947
26065,"Michigan","Ingham",292406,560.98,35,0.9246028,0.03824175,7.122857,NA,10.961614,2.126272,9.034813,NA,32552,0,92828,521.241398980356
26067,"Michigan","Ionia",64697,580.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,24099,0,9166,111.496570502878
26069,"Michigan","Iosco",25127,1890.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,24030,0,13543,13.2896462723195
26071,"Michigan","Iron",11066,1211.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,27108,0,3562,9.13669539945177
26073,"Michigan","Isabella",69872,577.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,26770,0,70356,120.931842569836
26075,"Michigan","Jackson",158510,723.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,28411,0,70589,218.990909342102
26077,"Michigan","Kalamazoo",265066,580.23,38,NA,0.0417925,7.1208285,NA,NA,NA,NA,NA,34526,0,42461,456.82918842528
26079,"Michigan","Kalkaska",18038,570.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,22631,13148,306,31.6018150282941
26081,"Michigan","Kent",656955,872.21,36,0.4695052,0.03809075,7.6659175,15.947368,NA,2.894892,NA,0.4159325,35859,0,134531,753.2073697848
26083,"Michigan","Keweenaw",2116,6060.49,8,NA,NA,NA,NA,NA,NA,NA,NA,28113,0,34,0.34914668615904
26085,"Michigan","Lake",11853,574.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,22458,37,616,20.626827230962
26087,"Michigan","Lapeer",87607,663.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,30117,1461,30970,132.113342984678
26089,"Michigan","Leelanau",21761,2533.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,39445,0,584,8.58977800233682
26091,"Michigan","Lenawee",98451,761.38,39,NA,0.04219925,8.4505512,NA,NA,NA,NA,NA,29707,215,9953,129.305997005437
26093,"Michigan","Livingston",191995,585.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,38330,0,9231,327.938714856694
26095,"Michigan","Luce",6229,1911.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121,15898,8092,3.25801558658926
26097,"Michigan","Mackinac",10799,2100.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,30222,13667,392,5.14093659400454
26099,"Michigan","Macomb",873972,569.81,38,NA,0.041150625,7.3,NA,NA,NA,NA,NA,35722,13,143189,1533.79547568488
26101,"Michigan","Manistee",24558,1280.9,35,NA,0.03920675,4.981633,NA,NA,NA,NA,NA,26190,27812,805,19.1724568662659
26103,"Michigan","Marquette",66699,3426.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,28814,0,36009,19.4633633896525
26105,"Michigan","Mason",29144,1241.98,35,NA,0.0376205,NA,NA,NA,NA,NA,NA,27472,0,18423,23.4657562923719
26107,"Michigan","Mecosta",43453,571.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,23241,22731,936,76.0811709913506
